id|nome|lat|lon|codeserc|tipologia|indirizzo|cap|comune|provincia|stelle|email|url|telefono|
18756|NATOUROASI|42.804210599999998|10.739828299999999|053006CAV0037|Case per Vacanze|TARTANA/RENAIONE - PUNTA ALA|58043|Castiglione della pescaia|GR|0|info@bartolomeimartini.it||335 6916624|
19313|BRUNELLA|42.763651600000003|10.8837113|053006CAV0038|Case per Vacanze|Via IV Novembre, 27|58043|Castiglione della pescaia|GR|0|info@cavbrunella.it|www.cavbrunella.it|0564 933620|
20104|VILLA ETRURIA|42.779383899999999|10.834612699999999|053006CAV0039|Case per Vacanze|Consorzio Pineta Roccamare - ROCCAMARE LOTTO 58|58043|Castiglione della pescaia|GR|0|info@albama.it||0564 27454|
21557|SAN SIMONE|42.763724199999999|10.880307999999999|053006CAV0040|Case per Vacanze|Via di Mezzo, 2|58043|Castiglione della pescaia|GR|0|debora.guerrini@tiscali.it|www.maremmaholidays.eu|0564 934445 - 355 7718966|
23135|HOLIDAY HOMES MARINA|42.803778375408648|10.738285731213409|053006CAV0041|Case per Vacanze|Via del Castello - - PUNTA ALA|58043|Castiglione della pescaia|GR|0|antoniapompamea@gmail.com||335 5380056|
24474|L'ACQUACOTTA|42.7897228|10.9446751|053006REP0001|Residenze d'Epoca|PONTI DI BADIA|58043|Castiglione della pescaia|GR|0|infobbacquacotta@yahoo.it|www.bbcastiglionedellapescaia.com|0564 949118 - 334 8962370|
1224|SOLEMAREMMA|42.763894700000002|10.8750204|053006RTA0001|Residenze Turistico Alb.|Viale Piemonte - VALLE DELLE CANNUCCE|58043|Castiglione della pescaia|GR|4|info@solemaremma.it|www.solemaremma.it|0564 933634 - 342 8511460 - 347 8803761|
1225|ROCCAMARE 2|42.77596844219638|10.81207431883854|053006RTA0002|Residenze Turistico Alb.|Via delle Rocchette Snc - ROCCHETTE|58043|Castiglione della pescaia|GR|4|info@roccamare.it|www.roccamare.it|0564 941124|
1226|GOLF HOTEL|42.80666067038068|10.768283843863173|053006RTA0003|Residenze Turistico Alb.|Via del Gualdo, 2 - GUALDO - PUNTA ALA|58040|Castiglione della pescaia|GR|4|info@golfhotelpuntaala.it|www.golfhotelpuntaala.it|0564 9401|
1227|CORALLO|42.765093600000007|10.874927599999999|053006RTA0004|Residenze Turistico Alb.|Via Sauro, 1|58043|Castiglione della pescaia|GR|2|info@residence-corallo.it|www.residence-corallo.it|0564 933668|
1228|REX - LO SCOGLIETTO|42.803074600000002|10.7538236|053006RTA0005|Residenze Turistico Alb.|Via delle Sughere, 1 - SCOGLIETTO, 50 - PUNTA ALA|58043|Castiglione della pescaia|GR|2|info@servizialberghierionline.it|www.servizialberghierionline.it|0564 923247 - 3801907812|
1229|TECLINI|42.763857999999999|10.877208|053006RTA0006|Residenze Turistico Alb.|Via Armellini, 7|58043|Castiglione della pescaia|GR|2|info@residenceteclini.it|www.residenceteclini.it|0564 933738|
17727|LA TERRAZZA|42.770026700000003|10.8855279|053006RTA0007|Residenze Turistico Alb.|Via Santa Maria, 3|58043|Castiglione della pescaia|GR|2|info@laterrazzadicastiglione.it|www.laterrazzadicastiglione.it|0564 933817 - 339 3091869|
2974|SIRENA|42.762247100000003|10.8778682|053006STB0001|Stabilimenti Balneari|Via Roma, 17|58043|Castiglione della pescaia|GR|0|bagnosirena.castiglione@gmail.com||0564 935596 - 340 3250418|
2975|ALLELUJA|42.804210599999998|10.739828299999999|053006STB0002|Stabilimenti Balneari|Via della Dogana Snc - - PUNTA ALA|58043|Castiglione della pescaia|GR|0|cala.puntaala@baglionihotels.com|www.baglionihotels.com|0564 922455|
2976|LA VELA|42.804210599999998|10.739828299999999|053006STB0003|Stabilimenti Balneari|Via della Dogana snc - - PUNTA ALA|58043|Castiglione della pescaia|GR|0|lavela@baglionihotels.com|www.baglionihotels.com|0564 072001|
2977|QUADRIFOGLIO|42.803699999999999|10.753819999999999|053006STB0004|Stabilimenti Balneari|S.P. 61 - - PUNTA ALA|58043|Castiglione della pescaia|GR|0|puntaalaquadrifoglio@tiscali.it|www.bagnoquadrifoglio.it|338 8014620|
2978|RIVA DEL SOLE|42.772137800000003|10.832538700000001|053006STB0005|Stabilimenti Balneari|RIVA DEL SOLE|58043|Castiglione della pescaia|GR|0|info@rivadelsole.it|www.rivadelsole.it|0564 928977|
2979|LA BUSSOLA|42.763894700000002|10.8750204|053006STB0006|Stabilimenti Balneari|Via della Dogana - PUNTA ALA|58040|Castiglione della pescaia|GR|3|labussola@puntaala.net|www.puntaala.net/labussola|0564 922765|
2980|GALLIA BEACH CLUB|42.804210599999998|10.739828299999999|053006STB0007|Stabilimenti Balneari|Via Della Dogana, s.n.c. - - PUNTA ALA|58043|Castiglione della pescaia|GR|0|info@galliapalace.it|www.galliapalace.it|0564 922022|
2982|SPORTING|42.806531|10.752675|053006STB0009|Stabilimenti Balneari|Via della Dogana, 2 - - PUNTA ALA|58040|Castiglione della pescaia|GR|0|puntahidalgo@hotmail.it||0564 923275 - 333 6147794|
2983|CAPEZZOLO|42.765614300000003|10.8683581|053006STB0010|Stabilimenti Balneari|Viale Kennedy|58043|Castiglione della pescaia|GR|0|bagno.capezzolo@gmail.com||0564 933866 - 335 6631455|
2984|MEDUSA|42.760212899999999|10.890416999999999|053006STB0011|Stabilimenti Balneari|Lungomare di Levante|58043|Castiglione della pescaia|GR|0|massimilianomagrini@alice.it||0564 933439|
2985|PINETINA SUD|42.759287800000003|10.8937434|053006STB0012|Stabilimenti Balneari|Via Cerboli|58043|Castiglione della pescaia|GR|0|||0564 938271|
2987|PINETINA NORD|42.768341900000003|10.857683|053006STB0014|Stabilimenti Balneari|Via Mascagni, 1|58043|Castiglione della pescaia|GR|0|||0564 935454|
2988|ROCCHETTE|42.778402|10.811586|053006STB0015|Stabilimenti Balneari|Via delle Rocchette - LE ROCCHETTE|58043|Castiglione della pescaia|GR|0|bagnorocchette@tin.it||0564 941040|
2989|IL GABBIANO|42.760823799999997|10.884720700000001|053006STB0016|Stabilimenti Balneari|Via delle Formiche, 100 - ARENILE DI LEVANTE|58043|Castiglione della pescaia|GR|0|||339 443714|
2990|IL FARO|42.763374300000002|10.8734594|053006STB0017|Stabilimenti Balneari|Via Roma, 1|58043|Castiglione della pescaia|GR|0|info@bagno-ilfaro.it||0564 935106|
2991|LA VALLETTA|42.766047899999997|10.8635419|053006STB0018|Stabilimenti Balneari|Viale Kennedy, 23|58043|Castiglione della pescaia|GR|0|info@lavallettabeach.com||0564 935174|
2992|TITO|42.763894700000002|10.8750204|053006STB0019|Stabilimenti Balneari|Lungomare di Levante snc|58043|Castiglione della pescaia|GR|0|info@bagnotito.it|www.bagnotito.it|0564 935697 - 333 3812881|
2993|GRANCHIO|42.763563900000001|10.8734818|053006STB0020|Stabilimenti Balneari|Via Roma|58043|Castiglione della pescaia|GR|0|bagnogranchio@gmail.com||0564 934648|
2994|LE CANNUCCE|42.768144100000001|10.854684499999999|053006STB0021|Stabilimenti Balneari|Via Puccini, 18 - RIVA DEL SOLE|58043|Castiglione della pescaia|GR|0|info@bagnolecannucce.it|www.bagnolecannucce.it|0564 935246 - 366 4567647|
2995|PERLA|42.7622456|10.877871600000001|053006STB0022|Stabilimenti Balneari|Via Roma 15|58043|Castiglione della pescaia|GR|0|bagnoperla58043@gmail.com||0564 935409 - 339 2266264|
2996|SOMALIA|42.762424899999999|10.87738|053006STB0023|Stabilimenti Balneari|Via Roma, 25|58043|Castiglione della pescaia|GR|0|bagnosomaliasrl@gmail.com||0564 934391 - 393 9126872|
2997|BRUNA|42.760291799999997|10.8863605|053006STB0024|Stabilimenti Balneari|Via Isola Clodia|58043|Castiglione della pescaia|GR|0|crucianiluc@virgilio.it||0564 933613 - 3387006808|
2998|VAL BONA|42.767842600000002|10.857562|053006STB0025|Stabilimenti Balneari|Via Mascani - RIVA DEL SOLE|58043|Castiglione della pescaia|GR|0|||0564 934418 - 333 8789872|
3002|NETTUNO|42.763106700000002|10.8749331|053006STB0029|Stabilimenti Balneari|Via Roma snc|58043|Castiglione della pescaia|GR|0|bagnonettunosas@yahoo.it||335 7062611|
3003|BALENA|42.763106700000002|10.8749331|053006STB0030|Stabilimenti Balneari|Via Roma snc|58043|Castiglione della pescaia|GR|0|||0564 935365|
3004|LA CAPANNINA|42.763894700000002|10.8750204|053006STB0031|Stabilimenti Balneari|Via della Dogana - ROCCHETTE|58043|Castiglione della pescaia|GR|0|bagnobarlacapannina@virgilio.it||339 1524762|
3005|CASTIGLIONESE|42.760622900000001|10.8881298|053006STB0032|Stabilimenti Balneari|Via Pantelleria|58043|Castiglione della pescaia|GR|0|||0564 938113|
3006|ALESSANDRO|42.7789474|10.817825300000001|053006STB0033|Stabilimenti Balneari|Via delle Rocchette - ROCCHETTE|58043|Castiglione della pescaia|GR|0|||0564 947115 - 330 633234|
3007|LA VELA|42.827140700000001|10.9128995|053006STB0034|Stabilimenti Balneari|Via Roma Snc|58043|Castiglione della pescaia|GR|0|attilioganozzi@alice.it|www.bagnolavel.com|0564 935335 - 338 7922862|
3008|BEL MARE|42.804210599999998|10.739828299999999|053006STB0035|Stabilimenti Balneari|Via della Dogana, 1 - - PUNTA ALA|58043|Castiglione della pescaia|GR|0|||0564 923339 335 6101160|
3010|ARCOBALENO|42.769630599999999|10.8527779|053006STB0037|Stabilimenti Balneari|Via Kennedy snc - RIVA DEL SOLE|58043|Castiglione della pescaia|GR|0|marcochechi@me.com||368 3875373|
3011|LA TARTANA|42.763894700000002|10.8750204|053006STB0038|Stabilimenti Balneari|Via della Dogana - - PUNTA ALA|58043|Castiglione della pescaia|GR|0|bagnolatartana@hotmail.com|www.puntaala.net/tartana|0564 920567 - 338 3820983|
3012|GYMNASIUM BEACH CLUB|42.763894700000002|10.8750204|053006STB0039|Stabilimenti Balneari|Via della Dogana snc - - PUNTA ALA|58040|Castiglione della pescaia|GR|0|info@gymnasiumpuntaala.it|www.puntaala.net/gimnasium|0564 922113 - 339 8429723|
18068|GOLF BEACH|42.802947799999998|10.7658389|053006STB0040|Stabilimenti Balneari|GUALDO - PUNTA ALA|58043|Castiglione della pescaia|GR|0|info@jshotels.it||0541 620122|
1872|PODERE LE PIANACCE|42.909744699999997|11.3211607|053007AAT0001|Agriturismi|PODERE LE PIANACCE - POGGI DEL SASSO|58040|Cinigiano|GR|0|agriturismopianacce@libero.it|www.lepianacce.it|0564 990479 - 320 7206860|
1873|LE PIANORE|42.886988700000003|11.480415199999999|053007AAT0002|Agriturismi|PODERE MALADINA - MONTICELLO AMIATA|58047|Cinigiano|GR|3|lepianore@libero.it|www.lepianore.it|0564 992812 - 335 5371513|
1874|IL MANDORLO|42.9050443|11.3245109|053007AAT0003|Agriturismi|LA CAVA - POGGI DEL SASSO|58040|Cinigiano|GR|5|info@salustri.it|www.salustri.it|0564 990529|
1876|I PIANELLI|42.911540199999997|11.409561699999999|053007AAT0006|Agriturismi|S.P. 51 PODERE I PIANELLI - PORRONA|58044|Cinigiano|GR|0|brumos33@alice.it|ipianelli.toscana.vivilacampagna.it|0564 923020 - 392 6626877|
1878|LE CALLE|42.902102599999999|11.3310014|053007AAT0008|Agriturismi|LA CAVA, 1 - POGGI DEL SASSO|58044|Cinigiano|GR|5|info@lecalle.it|www.le-calle.it|0564 990432 - 348 9307565|
1879|SANT' ANNA|42.890676200000001|11.3930021|053007AAT0009|Agriturismi|LA CAVA|58044|Cinigiano|GR|0|agrisantanna@tiscalinet.it|www.agrisantanna.com|0564 990615 - 339 3460739|
1882|LA BANDITACCIA|42.888756000000001|11.421654999999999|053007AAT0012|Agriturismi|BANDITACCIA,1 - MONTICELLO AMIATA|58047|Cinigiano|GR|4|info@banditaccia.com|www.labanditaccia.com|333 1295188|
1884|LA VALLE DEGLI OLIVI|42.844977299999996|11.3179351|053007AAT0014|Agriturismi|PIANTAVERNA|58044|Cinigiano|GR|0|mery.ciacci@tin.it|www.lavalledegliolivi.it|0564 999013 - 333 7419203|
1885|PODERE CHERZO|42.9108333|11.4086111|053007AAT0015|Agriturismi|PORRONA|58044|Cinigiano|GR|3|info@cherzo.it|www.cherzo.it|0564 993553 - 347 4127439|
1887|PODERE CASETTA CORTILLA|42.844977299999996|11.3179351|053007AAT0017|Agriturismi|PIANTAVERNA|58044|Cinigiano|GR|0|||0564 999017|
1888|CASTELLO DI VICARELLO|42.9050096|11.3120276|053007AAT0018|Agriturismi|VICARELLO - POGGI DEL SASSO|58044|Cinigiano|GR|5|info@vicarello.it|www.vicarello.it|0564 990447|
1889|FATTORIA RANIERI|42.890592699999999|11.390000000000001|053007AAT0019|Agriturismi|TIBERINA|58044|Cinigiano|GR|0|info@agriturismomeridiana.com|www.agriturismomeridiana.com|339 7789827|
1890|AZIENDA AGRICOLA I TERZI|42.904305399999998|11.3246635|053007AAT0020|Agriturismi|POGGI DEL SASSO|58044|Cinigiano|GR|0||www.iterzi.com|0564 990683 611 - 360 601101|
1891|SAN LORENZO|42.751306100000001|11.0965641|053007AAT0021|Agriturismi|SAN LORENZO|58044|Cinigiano|GR|0|cetine90@yahoo.it||0577 835745 - 347 2985982|
1892|PODERE BELLUMORI|42.924798305978307|11.338908276257371|053007AAT0022|Agriturismi|S.P. Le. 7 - - SASSO D'OMBRONE|58044|Cinigiano|GR|0|info@poderebellumori.it|www.poderebellumori.it|0564 990508 - 339 3735016|
1893|SAN CARLO|42.890592699999999|11.390000000000001|053007AAT0023|Agriturismi|PODERE S. CARLO - BORGO S. RITA|58044|Cinigiano|GR|0|||0564 905097 - 328 1277156|
1894|PODERE LE LAME|42.868375499999999|11.3172377|053007AAT0024|Agriturismi|MONTECUCCO|58044|Cinigiano|GR|0|agribiolelame@libero.it|www.piaggedimontecucco.it|0564 999025|
1895|MONTECUCCO|42.869400293112236|11.322605602624549|053007AAT0025|Agriturismi|MONTECUCCO - POGGI DEL SASSO|58044|Cinigiano|GR|5|info@collemassari.it|www.tenutadimontecucco.it|0564 990496 - 335 429866|
1897|LE FONDATE|42.890592699999999|11.390000000000001|053007AAT0027|Agriturismi|LE FONDATE|58044|Cinigiano|GR|3|geom.pesciardi@tiscali.it||0564 905721 - 333 7344123|
20091|IL POGGETTO|42.395851999999998|11.201895|053016ALL0044|Alloggi Privati|Via dei Molini, 13 - - PORTO ERCOLE|58018|Monte Argentario|GR|0||||
1898|BANDITELLA|42.890592699999999|11.390000000000001|053007AAT0028|Agriturismi|BANDITELLA|58044|Cinigiano|GR|0|agriturismo@labanditella.com|www.labanditella.it|0564 994613 - 338 9728341|
1899|LE 4 STAGIONI|42.918595000914543|11.409816741943359|053007AAT0029|Agriturismi|PODERE LA FORNACE - PORRONA|58044|Cinigiano|GR|3|info@porrona.it|www.porrona.it|347 603494|
1900|PIANIROSSI|42.910832999999997|11.408611000000001|053007AAT0030|Agriturismi|PODERE S.GENOVEFFA 1 - PORRONA|58044|Cinigiano|GR|4|hospitality@pianirossi.it||366 9703430|
1901|IL MORO|42.902102599999999|11.3310014|053007AAT0031|Agriturismi|POLA, 7 - LA CAVA - POGGI DEL SASSO|58044|Cinigiano|GR|4|info@casaleilmoro.it|www.casaleilmoro.it|0564 411958 - 329 5995793|
17015|L'ALBATRAIA|42.904305399999998|11.3246635|053007AAT0032|Agriturismi|PODERE S.MARTINO - POGGI DEL SASSO|58044|Cinigiano|GR|0|agrirabagli@virgilio.it||0564 990735|
17452|IL SELVATICO|42.890592699999999|11.390000000000001|053007AAT0033|Agriturismi|CASA BROGI|58044|Cinigiano|GR|4|infoselvatico@gmail.com|www.ilselvatico.it|0564 990005 - 328 3161336|
18781|CASTELLO DI COLLEMASSARI - PECORA VECCHIA|42.863359288948843|11.341639711639345|053007AAT0034|Agriturismi|POGGIO LA COMARE - POGGI DEL SASSO|58044|Cinigiano|GR|5|info@collemassari.it|www.collemassari.it|0564 990496 - 335 429866|
18864|CORTE DI MAREMMA|42.890592699999999|11.390000000000001|053007AAT0035|Agriturismi|TERMINI CUOCO|58044|Cinigiano|GR|4|pawd@libero.it||331 1576798|
20399|POGGIO AL NINFALE|42.890592699999999|11.390000000000001|053007AAT0036|Agriturismi|S.P. 113 Montecucco - POD. S. AGOSTINO - MONTECUCCO|58044|Cinigiano|GR|0|agriturismo@ninfale.it|www.ninfale.com|0564 994644 - 339 7127437|
21475|CASE NUOVE|42.893033189837475|11.339820497436676|053007AAT0037|Agriturismi|POGGIO LA COMARE - POGGI DEL SASSO|58044|Cinigiano|GR|0|info@tenutadimontecucco.it|www.collemassarihospitality.it|0564 999029 - 335 429866|
21893|FONTE TERNI|42.886988700000003|11.480415199999999|053007AAT0038|Agriturismi|PIAN DELLA FOSSA - MONTICELLO AMIATA|58044|Cinigiano|GR|0|alessandrobatani@live.it||0564 992730 - 339 7338613|
23172|PODERE ROTRECINE|42.898236099999998|11.365800399999999|053007AAT0039|Agriturismi||58044|Cinigiano|GR|0||||
24640|PODERE COLLE CASTAGNO|42.888730799999998|11.4414661|053007AAT0040|Agriturismi|PODERE COLLE CASTAGNO|58044|Cinigiano|GR|4|stefan.giensenlibero.it|||
24731|IL PODERINO|42.898304000000003|11.386342000000001|053007AAT0041|Agriturismi|PODERE IL PODERINO, 1|58044|Cinigiano|GR|0||||
25070|POGGIO ALLA PIETRA 26|42.910658599999998|11.4081891|053007AAT0043|Agriturismi|PORRONA - APPARITA|58044|Cinigiano|GR|2||www.poggioallapietra26.it|335 8446960|
19621|LOCANDA LE SCUOLE|42.907888901276955|11.323247293640179|053007ALB0001|Alberghi - Hotel|Via Montecucco - - POGGI DEL SASSO|58040|Cinigiano|GR|1|info@tenutadimontecucco.it||0564 999029|
20098|LOCANDA PODERE SANTO STEFANO|42.890592699999999|11.390000000000001|053007ALB0003|Alberghi - Hotel|SANTO STEFANO|58044|Cinigiano|GR|2|info@poderesantostefano.it|www.poderesantostefano.it|0564 9021202|
22335|CASTEL PORRONA RELAIS|42.910702000000001|11.408681|053007ALB0005|Alberghi - Hotel|Via della Fiera, 1 - PORRONA|58044|Cinigiano|GR|5|info@castelporrona.it|www.castelporrona.it|0564 993206|
25054|DIMORA SANTA MARGHERITA|42.872502599999997|11.420827299999999|053007ALB0007|Alberghi - Hotel|Podere Santa Margherita - - CASTIGLIONCELLO BANDINI|58044|Cinigiano|GR|3|info@dimorasantamargherita.it|dimorasantamargherita.it|348 2469599|
14135|VILLA MAGRA|42.890592699999999|11.390000000000001|053007ALL0001|Alloggi Privati|Podere Villa Magna, 1|58044|Cinigiano|GR|0|sgaleno@tiscali.it||0564 992815|
2727|LUCHERINO|42.890592699999999|11.390000000000001|053007CAM0001|Campeggi|LUCHERINO - MONTICELLO AMIATA|58044|Cinigiano|GR|2|info@campinglucherino.net|www.campinglucherino.net|0564 992975|
2806|CASALE POZZUOLO S.R.L.|42.957500000000003|11.3858333|053007CAV0001|Case per Vacanze|Podere Pozzuolo - BORGO SANTA RITA|58044|Cinigiano|GR|0|info@casalepozzuolo.it|www.casalepozzuolo.it|0564 902019|
2807|BARTALUCCI ANGELA - LA FONTE DEL SALCIO|42.893997802421971|11.383938789367676|053007CAV0002|Case per Vacanze|Via Circonvallazione, 20|58044|Cinigiano|GR|0|fontedelsalcio@gmail.com|www.fontedelsalcio.com|0564 993369|
2809|LE CAPANNACCE|42.882012000000003|11.2740156|053007CAV0004|Case per Vacanze|CAPANNACCE|58044|Cinigiano|GR|0|info@lecapannacce.it|www.lecapannacce.it|0564 993224|
1230|PODERE CARCERONI|42.907019499999997|11.3226806|053007RTA0001|Residenze Turistico Alb.|Via Vicarello - - POGGI DEL SASSO|58044|Cinigiano|GR|3|info@poderecarceroni.it|www.poderecarceroni.it|0564 990616|
1903|PIATINA|42.9308111|11.2681801|053008AAT0002|Agriturismi|PODERE PIATINA - MONTEANTICO|58030|Civitella Paganico|GR|0|info@agriturismopiatina.it|www.piatina.com|0564 991037 - 346 5142855|
1904|PIANACCINE|42.9867931|11.360925999999999|053008AAT0003|Agriturismi|Pianaccine, 66 - CASE SPARSE - MONTE ANTICO|58030|Civitella Paganico|GR|5|michele.begnardi@gmail.com||0564 991058 - 366 8692814|
1905|TENUTA DI PAGANICO|42.939090139433979|11.281505314385981|053008AAT0004|Agriturismi|della Stazione, 10 - PODERE ROGGETI - PAGANICO|58048|Civitella Paganico|GR|0|welcome@tenutadipaganico.it|www.tenutadipaganico.it|0564 905008 - 334 6296798|
1906|S. CHIARA|42.9308111|11.2681801|053008AAT0005|Agriturismi|Podere S. Chiara 38 - - MONTE ANTICO|58030|Civitella Paganico|GR|0|||0564 991047|
1908|IL POGGIALE|42.9308111|11.2681801|053008AAT0007|Agriturismi|IL POGGIALE - PARI|58040|Civitella Paganico|GR|4|info@ilpoggiale.it|www.ilpoggiale.com|06 36300407 - 347 6045501|
1909|BAGNOLO|42.998548199999988|11.285030799999999|053008AAT0008|Agriturismi|BAGNOLO - CIVITELLA MARITTIMA|58045|Civitella Paganico|GR|0|||0564 564162|
1910|LE SORGENTI|42.9308111|11.2681801|053008AAT0009|Agriturismi|Podere E.M. 279 N.78 - CASE SPARSE|58048|Civitella Paganico|GR|0|info@lesorgentibio.it|www.lesorgentibio.it|0564 905271 - 338 2516504|
1911|LA PIEVANELLA|42.9308111|11.2681801|053008AAT0010|Agriturismi|LA PIEVANELLA - MONTE ANTICO|58030|Civitella Paganico|GR|4|inform@pievanella.com|www.pievanella.com|0564 991006|
1912|LA STECCAIA|42.910737537991984|11.248455047607422|053008AAT0011|Agriturismi|STECCAIA ALTA - PAGANICO|58048|Civitella Paganico|GR|0|lasteccaiaalta@hotmail.com|www.lasteccaiaalta.it|0564 906059 - 348 7429576|
1913|PODERE VIGNALI|42.9308111|11.2681801|053008AAT0012|Agriturismi|VIGNALI, 38 - PARI|58040|Civitella Paganico|GR|1|info@poderevignali.it|www.poderevignali.it|0564 908004|
1914|IL PASSO DEGLI ULIVI|42.979950599952183|11.313777653253169|053008AAT0013|Agriturismi||53008|Civitella Paganico|GR|3|info@antonellasalvini.it|www.ilpassodegliulivi.it|329 2283366|
1915|LAMPUGNANO|42.9308111|11.2681801|053008AAT0014|Agriturismi|Via Senese Km.35 - LAMPUGNANO - CASAL DI PARI|58045|Civitella Paganico|GR|2|info@lampugnano.com|www.lampugnano.com|0564 908812|
1916|CIVETTAIO|42.9308111|11.2681801|053008AAT0015|Agriturismi|CIVETTAIO - PAGANICO|58048|Civitella Paganico|GR|5|info@civettaio.it|www.civettaio.it|348 7029229|
1917|PODERE MARRUCA|42.979056|11.293894|053008AAT0016|Agriturismi|PODERE LA MARRUCA 15 - - CIVITELLA MARITTIMA|58045|Civitella Paganico|GR|4|info@poderemarruca.com|www.poderemarruca.com|339 8723697|
1918|ISOLA DELLE API|43.052804600000002|11.2906496|053008AAT0017|Agriturismi|FERCOLE - CASAL DI PARI|58045|Civitella Paganico|GR|3|isolapi@gmail.com|www.isoladelleapi.it|339 3413226 - 335 6943215|
1919|VAL DI FARMA|43.088379199999999|11.3346152|053008AAT0018|Agriturismi|PODERE S. ANTONIO, 11 - PARI|58040|Civitella Paganico|GR|0|info@agriturismovaldifarma.it|www.agriturismovaldifarma.it|0564 908900 - 333 7524436|
1920|PODERE RIPOLI|43.052077500000003|11.2915978|053008AAT0019|Agriturismi|Podere Ripoli, 17 - RIPOLI - CASALE DI PARI|58045|Civitella Paganico|GR|0|info@ripoli.it|www.ripoli.it|0564 908967 - 389 9957902|
1921|MONTEVERDI S.A.S|42.939621000000002|11.3110231|053008AAT0020|Agriturismi|MONTEVERDI|58048|Civitella Paganico|GR|2|mariateresa@studiosantacroce.it||0564 905352 - 339 7031065|
1922|SANTA MARIA|42.9949096|11.28154|053008AAT0021|Agriturismi|DOGANA|58048|Civitella Paganico|GR|5|info@poderesantamaria.net|www.poderesantamaria.net|0564 906082 - 335 5271098|
1923|ANTICO CASALE L IMPOSTINO|43.0535578|11.2913222|053008AAT0022|Agriturismi|IMPOSTINO, 95 - CASAL DI PARI|58045|Civitella Paganico|GR|4|info@tenutaimpostino.it|www.tenutaimpostino.it|0564 900665 - 335 8239990|
1924|IL CASALINO|43.07357581635641|11.361362731796248|053008AAT0023|Agriturismi|PODERE CASALINO 20 - PARI|58045|Civitella Paganico|GR|0|info@ilcasalino.com|www.ilcasalino.com|329 6906343|
1925|MARIA ADELAIDE|42.992646399999998|11.2811054|053008AAT0024|Agriturismi|Podere Maria Adelaide - - CIVITELLA MARITTIMA|58045|Civitella Paganico|GR|2|info@agriturismomariaadelaide.com||0564 905710 - 333 6311399|
15326|LE CALDANELLE|43.063265199999996|11.321224000000001|053008AAT0025|Agriturismi|POD. CALDANELLE - SAN ANSANO - PARI|58045|Civitella Paganico|GR|0|annabernabeicesa@libero.it||328 7289409|
18478|PODERE ALBERGHINO|42.983437199999997|11.364319699999999|053008AAT0026|Agriturismi|MONTEANTICO|58045|Civitella Paganico|GR|0|||0564 905253 - 349 8121011|
18782|LE LAPOLE|43.061904299999988|11.3210149|053008AAT0027|Agriturismi|Podere Le Lapole - - PARI|58045|Civitella Paganico|GR|4|lelapole@lelapole.it|www.lelapole.it|0564 908658 - 346 2251089|
18934|POGGIO LA BUCA|42.9308111|11.2681801|053008AAT0028|Agriturismi|Podere Poggio La Buca - - CIVITELLA M.MA|58045|Civitella Paganico|GR|0|gianfranco.reina@poggiolabuca.it|www.poggiolabuca.it|333 6660516 - 333 8093108|
20885|IL LECCIONE|42.9308111|11.2681801|053008AAT0029|Agriturismi|Podere Leccione 20 - - MONTEANTICO|58045|Civitella Paganico|GR|5|info@aziendaagricolailleccione.it|www.aziendaagricolailleccione.it|0564 991015 - 347 9181503|
21811|VIGNA FITTA|43.061904300000002|11.3210149|053008AAT0030|Agriturismi|Podere Picchetto n.16 - - CASAL DI PARI|58045|Civitella Paganico|GR|0|dari.debora@gmail.com||328 5630550|
22460|PIETRATONDA|42.932690000000001|11.269907|053008AAT0031|Agriturismi|PIETRATONDA, 3 - PIETRATONDA|58045|Civitella Paganico|GR|4|info@pietratonda.com|www.pietratonda.com|0564 905207 - 335 5849228|
23001|MONTACUTO|43.056417000000003|11.316508000000001|053008AAT0032|Agriturismi|MONTE ACUTO PARI|58045|Civitella Paganico|GR|4|nicolelafuenti@gmail.com||335 7066895 - 339 8090573|
23745|COSTAMARA NUOVA|43.022592299999999|11.275053099999999|053008AAT0033|Agriturismi|COSTAMARA NUOVE CASE SPARSE, 8|58045|Civitella Paganico|GR|0|info@terranera.it||338 7816022|
24299|POGGIO ALLA ROCCA|43.056714285103041|11.316529851867699|053008AAT0034|Agriturismi|MONTEACUTO, 1 - PARI|58045|Civitella Paganico|GR|1|poggiorocca@gmail.com|www.poggioallarocca.it|0564 908030 - 333 3453871|
1306|PENNACCHINI EMILIA|43.0637975|11.3203742|053008AFR0001|Affittacamere|Piazza della Chiesa, 16 - - PARI|58045|Civitella Paganico|GR|0|||0564 908887|
1308|LOCANDA NEL CASSERO|42.994357000000001|11.280161|053008AFR0003|Affittacamere|Via del Cassero, 29 - - CIVITELLA MARITTIMA|58045|Civitella Paganico|GR|0|info@locandanelcassero.com|www.locandanelcassero.com|0564 900680|
1309|BRUNI BEATRICE|43.052077500000003|11.2915978|053008AFR0004|Affittacamere|Via Casa Guaitoli - - CASALE DI PARI|58045|Civitella Paganico|GR|0|info@casaguaitoli.it|www.casaguaitoli.it|0564 908921|
1310|IL MOLINO DI PAGANICO|42.932830000000003|11.273092999999999|053008AFR0005|Affittacamere|Via della Stazione, 4 - - PAGANICO|58048|Civitella Paganico|GR|0||www.ilmolinodipaganico.com|0564 906048 - 0564 453500|
